,Image Name,Acc,F1,Jaccard,Recall,Precision
60,ISIC_0024923.jpg,0.9493255615234375,0.9733289430358907,0.9480436177036562,0.9971204317706877,0.9506463353413654
61,ISIC_0011135.jpg,0.96832275390625,0.980463382959101,0.9616754970555115,0.996613736368854,0.9648281226848422
62,ISIC_0026556.jpg,0.913726806640625,0.950213972491767,0.9051501425935246,0.9905090595340811,0.9130692298580204
63,ISIC_0025939.jpg,0.843109130859375,0.8937260981912145,0.8078705433888931,0.9687205915303607,0.8295088257866462
64,ISIC_0000534.jpg,0.97027587890625,0.9784941488187238,0.9578938267335293,0.9928086564957322,0.9645865529025096
65,ISIC_0026857.jpg,0.9816131591796875,0.9905138277688995,0.9812059392351363,0.9979061910124836,0.9832301825456364
66,ISIC_0011042.jpg,0.9332427978515625,0.9618120717496619,0.9264334958802758,0.9909885603280811,0.9343044650579118
67,ISIC_0010094.jpg,0.9836578369140625,0.9902739813107876,0.9807353311508437,0.9975848504253957,0.9830694890195089
68,ISIC_0000082.jpg,0.9807586669921875,0.9879164790095538,0.9761214944422352,0.9936772303184517,0.982222137535489
69,ISIC_0010995.jpg,0.9664306640625,0.9812004375170904,0.9630946789237066,0.9922400235046058,0.9704037996720923
70,ISIC_0025178.jpg,0.9835357666015625,0.9915928410587255,0.983325864227102,0.9975543989465103,0.9857021144760282
71,ISIC_0026248.jpg,0.8859100341796875,0.9040709236236737,0.8249356122687895,0.9800828952126623,0.8390008096394723
72,ISIC_0027648.jpg,0.95428466796875,0.9749355821035371,0.9510968921389397,0.9927589320702639,0.957740922763359
73,ISIC_0030528.jpg,0.9251251220703125,0.9546458643350308,0.9132272325375773,0.9894811465358676,0.9221799610721237
74,ISIC_0031258.jpg,0.99249267578125,0.9961951310050423,0.9924191063174114,0.998558161888963,0.9938432576727823
75,ISIC_0030746.jpg,0.967071533203125,0.9820752209449133,0.964781721746226,0.994014090427589,0.9704197376844662
76,ISIC_0025083.jpg,0.90008544921875,0.9312228220910448,0.8712974428523694,0.9818161683277963,0.8855881412817644
